date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:29:37	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.844.delayed	(from https://www.hulu.com/content?tab=originals)
19:29:37	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.845.delayed	(from https://www.hulu.com/content?tab=originals)
19:29:51	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.846.delayed	(from https://www.hulu.com/content?tab=originals)
19:29:51	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.847.delayed	(from https://www.hulu.com/content?tab=originals)
19:29:59	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.848.delayed	(from https://www.hulu.com/content?tab=kids)
19:29:59	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.849.delayed	(from https://www.hulu.com/content?tab=kids)
19:30:12	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.84a.delayed	(from https://www.hulu.com/content?tab=kids)
19:30:12	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.84b.delayed	(from https://www.hulu.com/content?tab=kids)
19:30:22	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.84c.delayed	(from https://www.hulu.com/content?tab=premium)
19:30:22	0/-1	---M--	302	error ('')			https://www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/series/mr-pickles-fff0cc65-123d-48ff-a57f-2bcaf1a6a4fd.84d.delayed	(from https://www.hulu.com/content?tab=premium)
19:30:47	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.84e.delayed	(from https://www.hulu.com/content?tab=premium)
19:30:47	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.84f.delayed	(from https://www.hulu.com/content?tab=premium)
19:32:09	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.863.delayed	(from https://www.hulu.com/series/helstrom-363e6454-0b7d-433c-b29b-d4a6059504e3)
19:32:09	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.864.delayed	(from https://www.hulu.com/series/helstrom-363e6454-0b7d-433c-b29b-d4a6059504e3)
19:32:10	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.876.delayed	(from https://www.hulu.com/series/the-new-york-times-presents-f22278d1-ef56-40e8-9227-af3a029ca6f4)
19:32:10	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.877.delayed	(from https://www.hulu.com/series/the-new-york-times-presents-f22278d1-ef56-40e8-9227-af3a029ca6f4)
19:32:10	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.881.delayed	(from https://www.hulu.com/series/monsterland-f280152e-5044-4e84-936a-8dc7e13f84f1)
19:32:10	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.882.delayed	(from https://www.hulu.com/series/monsterland-f280152e-5044-4e84-936a-8dc7e13f84f1)
19:32:11	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.892.delayed	(from https://www.hulu.com/series/woke-034909c6-8c46-4cad-8d0d-062574a9e5f1)
19:32:11	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.893.delayed	(from https://www.hulu.com/series/woke-034909c6-8c46-4cad-8d0d-062574a9e5f1)
19:32:12	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.8ad.delayed	(from https://www.hulu.com/series/taste-the-nation-with-padma-lakshmi-53d48a66-d254-4e4f-89a1-277ec6c57368)
19:32:12	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.8ae.delayed	(from https://www.hulu.com/series/taste-the-nation-with-padma-lakshmi-53d48a66-d254-4e4f-89a1-277ec6c57368)
19:32:12	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.8c4.delayed	(from https://www.hulu.com/series/love-victor-3cb4c446-d459-41a2-97d2-2ea9ed164ab7)
19:32:12	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.8c5.delayed	(from https://www.hulu.com/series/love-victor-3cb4c446-d459-41a2-97d2-2ea9ed164ab7)
19:32:13	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.8d3.delayed	(from https://www.hulu.com/series/crossing-swords-ae4f3a01-3cf8-4cf3-b28a-5add46ec094f)
19:32:13	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.8d4.delayed	(from https://www.hulu.com/series/crossing-swords-ae4f3a01-3cf8-4cf3-b28a-5add46ec094f)
19:32:14	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.8e6.delayed	(from https://www.hulu.com/series/solar-opposites-f089664b-1a87-433b-86a5-24e7da5a246a)
19:32:14	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.8e7.delayed	(from https://www.hulu.com/series/solar-opposites-f089664b-1a87-433b-86a5-24e7da5a246a)
19:32:14	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.8f3.delayed	(from https://www.hulu.com/series/scandal-ef4342b5-3fb0-4b30-8fae-285347967776)
19:32:14	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.8f4.delayed	(from https://www.hulu.com/series/scandal-ef4342b5-3fb0-4b30-8fae-285347967776)
19:32:15	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.908.delayed	(from https://www.hulu.com/series/the-great-238db0d4-c476-47ed-9bee-d326fd302f7d)
19:32:15	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.909.delayed	(from https://www.hulu.com/series/the-great-238db0d4-c476-47ed-9bee-d326fd302f7d)
19:32:16	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.915.delayed	(from https://www.hulu.com/series/normal-people-57048262-2ca5-41ee-9b57-53bb9b9e1596)
19:32:16	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.916.delayed	(from https://www.hulu.com/series/normal-people-57048262-2ca5-41ee-9b57-53bb9b9e1596)
19:32:17	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.93b.delayed	(from https://www.hulu.com/series/little-fires-everywhere-bce24897-1a74-48a3-95e8-6cdd530dde4c)
19:32:17	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.93c.delayed	(from https://www.hulu.com/series/little-fires-everywhere-bce24897-1a74-48a3-95e8-6cdd530dde4c)
19:32:18	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.94a.delayed	(from https://www.hulu.com/series/dave-ac3a96f0-9614-46af-b524-f59c7d281946)
19:32:18	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.94b.delayed	(from https://www.hulu.com/series/dave-ac3a96f0-9614-46af-b524-f59c7d281946)
19:32:19	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.95a.delayed	(from https://www.hulu.com/series/shrill-54eab813-3a9b-496d-9d7e-908597ad8d1a)
19:32:19	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.95b.delayed	(from https://www.hulu.com/series/shrill-54eab813-3a9b-496d-9d7e-908597ad8d1a)
19:32:19	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.961.delayed	(from https://www.hulu.com/series/everythings-gonna-be-okay-f30e3e01-ccb4-46c3-8802-5117f8dc2f13)
19:32:19	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.962.delayed	(from https://www.hulu.com/series/everythings-gonna-be-okay-f30e3e01-ccb4-46c3-8802-5117f8dc2f13)
19:32:20	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.975.delayed	(from https://www.hulu.com/series/letterkenny-0f756343-1afc-46ba-805a-bb6b1c1e8c65)
19:32:20	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.976.delayed	(from https://www.hulu.com/series/letterkenny-0f756343-1afc-46ba-805a-bb6b1c1e8c65)
19:32:20	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.97f.delayed	(from https://www.hulu.com/series/onlyfans-selling-sexy-60c749b8-96a4-48aa-949a-954dc0b14a58)
19:32:20	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.980.delayed	(from https://www.hulu.com/series/onlyfans-selling-sexy-60c749b8-96a4-48aa-949a-954dc0b14a58)
19:32:21	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.98f.delayed	(from https://www.hulu.com/movie/stars-fell-again-cbaa396d-9d03-4599-acc5-b29c595df0c9)
19:32:21	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.990.delayed	(from https://www.hulu.com/movie/stars-fell-again-cbaa396d-9d03-4599-acc5-b29c595df0c9)
19:32:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9a1.delayed	(from https://www.hulu.com/movie/consecration-e92668f7-3e45-4a1d-b17c-1784c7ef53c9)
19:32:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9a2.delayed	(from https://www.hulu.com/movie/consecration-e92668f7-3e45-4a1d-b17c-1784c7ef53c9)
19:32:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9a8.delayed	(from https://www.hulu.com/movie/national-lampoons-christmas-vacation-4b13df4b-d045-4998-8069-377704214c13)
19:32:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9a9.delayed	(from https://www.hulu.com/movie/national-lampoons-christmas-vacation-4b13df4b-d045-4998-8069-377704214c13)
19:32:22	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9ae.delayed	(from https://www.hulu.com/movie/elf-34fdd2c6-dd92-4440-ae64-4c820e476978)
19:32:22	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9af.delayed	(from https://www.hulu.com/movie/elf-34fdd2c6-dd92-4440-ae64-4c820e476978)
19:32:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9b9.delayed	(from https://www.hulu.com/movie/fools-paradise-2b83ba58-aaa1-4bfa-b152-58b2190b6659)
19:32:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9ba.delayed	(from https://www.hulu.com/movie/fools-paradise-2b83ba58-aaa1-4bfa-b152-58b2190b6659)
19:32:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9c1.delayed	(from https://www.hulu.com/movie/quiz-lady-7eddb1d7-1ff3-474a-9db7-8d708fc1308a)
19:32:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9c2.delayed	(from https://www.hulu.com/movie/quiz-lady-7eddb1d7-1ff3-474a-9db7-8d708fc1308a)
19:32:23	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9ca.delayed	(from https://www.hulu.com/movie/a-haunting-in-venice-5f072dc6-d44e-48e3-be24-b6db3b67df6b)
19:32:23	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9cb.delayed	(from https://www.hulu.com/movie/a-haunting-in-venice-5f072dc6-d44e-48e3-be24-b6db3b67df6b)
19:32:24	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9d2.delayed	(from https://www.hulu.com/movie/cobweb-9833cdfb-077e-4753-964a-df792b7c3737)
19:32:24	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9d3.delayed	(from https://www.hulu.com/movie/cobweb-9833cdfb-077e-4753-964a-df792b7c3737)
19:32:24	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9da.delayed	(from https://www.hulu.com/movie/nocebo-75bdcb52-e8a2-465f-b4d8-33bf4d69d755)
19:32:24	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9db.delayed	(from https://www.hulu.com/movie/nocebo-75bdcb52-e8a2-465f-b4d8-33bf4d69d755)
19:32:24	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9e1.delayed	(from https://www.hulu.com/movie/somewhere-in-queens-ed187be4-c693-40cf-a31f-796408fb7973)
19:32:24	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9e2.delayed	(from https://www.hulu.com/movie/somewhere-in-queens-ed187be4-c693-40cf-a31f-796408fb7973)
19:32:25	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9eb.delayed	(from https://www.hulu.com/movie/slotherhouse-61ce72a7-282d-4384-9639-ece48737c9f0)
19:32:25	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9ec.delayed	(from https://www.hulu.com/movie/slotherhouse-61ce72a7-282d-4384-9639-ece48737c9f0)
19:32:25	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9f3.delayed	(from https://www.hulu.com/movie/the-mill-31c7f583-c7de-4fa4-82bc-27e7550d31db)
19:32:25	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9f4.delayed	(from https://www.hulu.com/movie/the-mill-31c7f583-c7de-4fa4-82bc-27e7550d31db)
19:32:26	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.9fc.delayed	(from https://www.hulu.com/movie/it-chapter-2-9d816740-7946-45a6-a23d-05baf39244cc)
19:32:26	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.9fd.delayed	(from https://www.hulu.com/movie/it-chapter-2-9d816740-7946-45a6-a23d-05baf39244cc)
19:32:26	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a03.delayed	(from https://www.hulu.com/movie/doctor-sleep-a632c29c-4758-4b65-a501-b3e6bdadb701)
19:32:26	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a04.delayed	(from https://www.hulu.com/movie/doctor-sleep-a632c29c-4758-4b65-a501-b3e6bdadb701)
19:32:26	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a09.delayed	(from https://www.hulu.com/movie/appendage-5dee6ffc-dfb6-425e-b3b2-d665241e99b4)
19:32:26	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a0a.delayed	(from https://www.hulu.com/movie/appendage-5dee6ffc-dfb6-425e-b3b2-d665241e99b4)
19:32:27	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a19.delayed	(from https://www.hulu.com/movie/the-accountant-06646f8d-4ed5-4a8d-a757-b6815faa5271)
19:32:27	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a1a.delayed	(from https://www.hulu.com/movie/the-accountant-06646f8d-4ed5-4a8d-a757-b6815faa5271)
19:32:27	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a1f.delayed	(from https://www.hulu.com/movie/no-one-will-save-you-9e96f51e-6806-4306-9773-e96b68d25305)
19:32:27	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a20.delayed	(from https://www.hulu.com/movie/no-one-will-save-you-9e96f51e-6806-4306-9773-e96b68d25305)
19:32:27	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a27.delayed	(from https://www.hulu.com/movie/sanctuary-eb8af1aa-54f0-4bfc-9551-6a3d18cb4d92)
19:32:27	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a28.delayed	(from https://www.hulu.com/movie/sanctuary-eb8af1aa-54f0-4bfc-9551-6a3d18cb4d92)
19:32:28	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a2e.delayed	(from https://www.hulu.com/movie/theater-camp-2e9ba993-a6a8-46e6-b2ac-6705badd7503)
19:32:28	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a2f.delayed	(from https://www.hulu.com/movie/theater-camp-2e9ba993-a6a8-46e6-b2ac-6705badd7503)
19:32:28	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a39.delayed	(from https://www.hulu.com/movie/talladega-nights-the-ballad-of-ricky-bobby-4828ba49-df09-4340-8bec-81615d9580d5)
19:32:28	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a3a.delayed	(from https://www.hulu.com/movie/talladega-nights-the-ballad-of-ricky-bobby-4828ba49-df09-4340-8bec-81615d9580d5)
19:32:29	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a45.delayed	(from https://www.hulu.com/movie/the-princess-diaries-96c8e4b8-1b7f-4bbb-ab6c-b8a9f630b364)
19:32:29	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a46.delayed	(from https://www.hulu.com/movie/the-princess-diaries-96c8e4b8-1b7f-4bbb-ab6c-b8a9f630b364)
19:32:29	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a4f.delayed	(from https://www.hulu.com/movie/the-banshees-of-inisherin-ced3aa7d-18c2-4adb-b906-d23c29c6a8ac)
19:32:29	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a50.delayed	(from https://www.hulu.com/movie/the-banshees-of-inisherin-ced3aa7d-18c2-4adb-b906-d23c29c6a8ac)
19:32:30	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a57.delayed	(from https://www.hulu.com/movie/the-menu-f12c46ed-2536-4995-a759-574c790456c4)
19:32:30	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a58.delayed	(from https://www.hulu.com/movie/the-menu-f12c46ed-2536-4995-a759-574c790456c4)
19:32:30	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a62.delayed	(from https://www.hulu.com/movie/simulant-3c9922ad-7696-4407-987d-7ab726278a73)
19:32:30	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a63.delayed	(from https://www.hulu.com/movie/simulant-3c9922ad-7696-4407-987d-7ab726278a73)
19:32:30	0/-1	---M--	301	error ('')			https://www.hulu.com/press	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/press.a6a.delayed	(from https://www.hulu.com/movie/moving-on-514b5ae4-209d-4ff3-8336-f3f6f7e49126)
19:32:30	0/-1	---M--	302	error ('')			https://www.hulu.com/jobs	C:/My%20Web%20Sites/HULU%20WEBSITE%20CLONE/www.hulu.com/jobs.a6b.delayed	(from https://www.hulu.com/movie/moving-on-514b5ae4-209d-4ff3-8336-f3f6f7e49126)
